item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
3978,1324,499,1,312.87,6.06,293.91
3979,1325,88,1,194.86,1.6,191.74
3980,1326,492,1,223.89,14.94,190.45
3981,1326,267,1,193.12,10.42,173.0
3982,1326,483,2,496.39,6.79,925.39
3983,1327,38,2,23.75,10.66,42.44
3984,1327,395,1,107.9,15.74,90.91
3985,1327,30,2,496.32,6.51,927.98
3986,1327,186,3,133.29,8.96,364.03
3987,1327,442,2,248.62,12.81,433.53
3988,1328,136,2,161.51,0.01,322.99
3989,1328,448,2,168.88,16.83,280.93
3990,1328,51,3,180.9,3.32,524.66
3991,1328,289,2,57.52,6.1,108.02
3992,1329,192,3,220.33,12.25,580.02
3993,1329,222,2,218.87,2.65,426.14
3994,1329,131,1,436.21,2.36,425.92
3995,1329,249,1,374.51,12.89,326.23
3996,1329,145,1,217.67,6.35,203.84
3997,1330,425,1,98.08,13.19,85.15
3998,1331,441,1,294.48,14.31,252.33
3999,1332,417,3,247.73,0.92,736.34
4000,1332,70,1,107.62,12.4,94.27
4001,1332,50,3,21.72,11.33,57.78
4002,1332,87,1,208.98,18.05,171.26
4003,1333,241,1,161.49,19.08,130.69
4004,1333,196,1,124.97,16.48,104.37
4005,1333,423,3,246.85,9.67,668.92
4006,1333,454,3,368.84,15.31,937.12
4007,1333,336,1,254.97,4.49,243.53
4008,1334,405,1,378.27,7.71,349.1
4009,1334,139,3,147.83,8.46,405.96
4010,1335,391,2,19.41,12.83,33.84
4011,1335,62,3,368.43,9.51,1000.15
4012,1335,404,3,46.01,15.19,117.07
4013,1336,362,1,17.27,0.37,17.21
4014,1336,471,3,34.52,14.01,89.05
4015,1336,254,1,225.94,4.9,214.88
4016,1337,128,2,247.81,12.3,434.67
4017,1337,442,1,248.62,7.58,229.78
4018,1338,201,3,94.02,8.6,257.8
4019,1339,374,3,343.35,15.02,875.32
4020,1339,151,1,317.21,1.66,311.95
4021,1339,465,1,40.96,4.34,39.18
4022,1339,356,1,73.69,14.73,62.84
4023,1339,230,3,122.72,14.56,314.55
4024,1340,24,2,92.06,1.22,181.88
4025,1341,136,1,161.51,2.77,157.03
4026,1341,289,3,57.52,7.48,159.66
4027,1341,105,3,121.03,3.81,349.26
4028,1342,436,3,94.22,6.6,264.02
4029,1342,410,1,257.66,18.59,209.77
4030,1342,263,2,193.6,7.27,359.07
4031,1342,228,2,325.33,9.75,587.25
4032,1343,332,3,233.42,0.35,697.83
4033,1343,372,2,52.69,16.45,88.05
4034,1343,264,2,422.21,9.19,766.81
4035,1343,94,3,83.89,7.6,232.55
4036,1344,102,2,153.83,1.52,302.99
4037,1345,62,1,368.43,14.0,316.85
4038,1345,460,1,280.11,6.67,261.41
4039,1346,321,2,108.24,18.81,175.75
4040,1346,476,1,56.43,17.52,46.54
4041,1346,418,3,245.45,3.73,708.9
4042,1346,308,3,232.29,11.18,618.99
4043,1347,226,3,239.04,9.11,651.82
4044,1347,45,1,35.26,7.87,32.49
4045,1347,3,3,85.06,3.31,246.74
4046,1347,167,3,179.89,16.83,448.82
4047,1348,214,1,94.45,9.28,85.69
4048,1348,153,1,411.93,14.51,352.16
4049,1348,226,2,239.04,14.3,409.7
4050,1349,460,1,280.11,12.11,246.18
4051,1349,201,2,94.02,6.35,176.09
4052,1349,362,1,17.27,1.12,17.08
4053,1349,139,1,147.83,17.13,122.51
4054,1350,101,1,106.68,17.98,87.49
4055,1350,154,1,324.69,19.54,261.25
4056,1350,309,1,155.18,16.98,128.82
4057,1350,369,3,337.14,0.09,1010.46
4058,1350,94,3,83.89,16.7,209.64
4059,1351,377,2,227.71,12.03,400.64
4060,1351,34,1,131.98,19.13,106.73
4061,1351,453,3,53.91,17.02,134.21
4062,1351,322,2,30.69,7.88,56.54
4063,1352,292,3,334.57,17.18,831.27
4064,1352,58,2,238.58,4.62,455.11
4065,1352,97,3,432.8,2.51,1265.84
4066,1353,474,1,78.66,6.46,73.58
4067,1353,440,1,298.71,11.83,263.38
4068,1353,203,2,182.93,15.15,310.42
4069,1353,310,3,365.27,10.83,977.16
4070,1353,305,1,244.08,12.9,212.6
4071,1354,241,2,161.49,11.13,287.02
4072,1355,225,1,209.24,18.18,171.21
4073,1356,206,1,213.18,15.94,179.19
4074,1357,53,2,122.33,4.42,233.85
4075,1358,261,3,270.47,8.44,742.9
4076,1359,13,2,119.12,1.15,235.49
4077,1359,490,1,102.16,19.85,81.88
4078,1359,304,1,250.63,3.01,243.09
4079,1359,407,3,71.92,16.59,179.95
4080,1360,296,3,277.26,11.61,735.24
4081,1360,163,1,160.25,13.88,138.01
4082,1360,386,1,141.6,12.61,123.75
4083,1360,233,2,215.88,7.29,400.29
4084,1361,440,2,298.71,18.32,487.98
4085,1361,177,2,324.63,16.13,544.53
4086,1362,119,1,291.81,19.18,235.84
4087,1363,209,1,445.99,17.94,365.96
4088,1363,287,2,189.94,8.98,345.76
4089,1363,117,3,288.29,5.81,814.65
4090,1363,400,2,282.34,5.79,531.98
4091,1364,342,3,528.57,13.13,1377.5
4092,1364,93,3,158.06,11.15,421.32
4093,1364,231,1,156.81,6.82,146.11
4094,1365,162,1,430.25,3.1,416.91
4095,1365,79,3,125.74,1.59,371.22
4096,1365,324,2,270.74,12.88,471.76
4097,1365,383,3,404.46,16.29,1015.72
4098,1366,495,3,118.73,11.34,315.8
4099,1366,245,2,141.94,3.97,272.62
4100,1367,427,2,179.43,4.29,343.46
4101,1367,289,1,57.52,7.64,53.12
4102,1367,259,3,237.68,2.71,693.73
4103,1367,113,3,434.0,14.28,1116.03
4104,1367,476,3,56.43,10.51,151.5
4105,1368,14,3,151.98,4.9,433.59
4106,1368,11,3,62.26,7.39,172.98
4107,1368,173,3,365.49,14.85,933.61
4108,1369,163,3,160.25,3.92,461.88
4109,1369,343,1,106.45,6.8,99.22
4110,1369,287,3,189.94,13.63,492.16
4111,1369,395,1,107.9,9.18,98.0
4112,1369,51,3,180.9,12.77,473.38
4113,1370,83,3,426.99,10.03,1152.5
4114,1370,340,2,185.82,14.46,317.9
4115,1371,12,3,88.09,18.38,215.69
4116,1371,437,1,219.17,7.51,202.72
4117,1372,96,2,41.44,15.07,70.39
4118,1372,499,1,312.87,1.88,306.99
4119,1372,211,1,42.6,8.85,38.83
4120,1373,72,3,386.73,13.63,1002.01
4121,1374,38,1,23.75,2.76,23.09
4122,1375,450,3,189.91,7.56,526.65
4123,1376,489,1,381.69,0.51,379.76
4124,1376,486,2,303.11,3.54,584.75
4125,1376,252,3,289.54,2.8,844.26
4126,1376,234,3,68.94,18.2,169.17
4127,1376,66,1,30.93,2.58,30.13
4128,1377,492,3,223.89,17.67,552.95
4129,1377,26,2,42.2,7.84,77.78
4130,1377,57,3,160.05,1.49,473.02
4131,1377,346,2,414.09,2.62,806.49
4132,1378,57,1,160.05,2.19,156.54
4133,1378,489,2,381.69,6.04,717.29
4134,1378,187,3,293.03,15.64,741.63
4135,1379,437,1,219.17,9.68,197.96
4136,1379,406,2,33.53,13.94,57.71
4137,1379,460,3,280.11,17.04,697.1
4138,1379,448,3,168.88,19.63,407.18
4139,1379,108,2,83.78,8.13,153.94
4140,1380,110,3,195.45,1.63,576.81
4141,1380,217,2,77.47,1.32,152.89
4142,1380,324,3,270.74,18.45,662.37
4143,1380,182,3,510.9,13.61,1324.06
4144,1380,126,2,237.32,4.52,453.21
4145,1381,51,2,180.9,17.87,297.16
4146,1382,38,1,23.75,3.64,22.89
4147,1383,302,1,33.87,6.02,31.83
4148,1383,385,1,431.76,15.36,365.45
4149,1383,173,2,365.49,12.53,639.36
4150,1384,189,1,130.17,3.1,126.13
4151,1385,95,2,162.7,7.19,302.01
4152,1386,33,1,520.85,6.92,484.83
4153,1386,225,3,209.24,8.15,576.54
4154,1386,298,2,31.56,8.29,57.89
4155,1386,357,1,172.89,13.75,149.12
4156,1386,188,3,144.27,19.69,347.6
4157,1387,37,1,165.58,1.44,163.2
4158,1387,80,2,340.54,13.31,590.4
4159,1388,187,3,293.03,0.8,872.04
4160,1388,452,2,236.29,18.26,386.27
4161,1388,123,2,402.97,4.65,768.44
4162,1388,257,2,345.25,13.7,595.93
4163,1389,82,3,439.61,0.29,1315.01
4164,1390,289,2,57.52,18.51,93.74
4165,1390,3,1,85.06,13.72,73.39
4166,1390,367,2,67.25,11.56,118.95
4167,1391,163,1,160.25,12.72,139.86
4168,1391,223,3,389.35,13.07,1015.35
4169,1391,82,1,439.61,4.16,421.34
4170,1391,73,2,428.77,18.12,702.14
4171,1392,63,2,294.04,3.14,569.61
4172,1392,226,1,239.04,6.59,223.29
4173,1392,375,2,46.57,16.02,78.22
4174,1393,419,1,156.72,8.79,142.95
4175,1393,438,3,375.5,12.28,988.21
4176,1393,342,1,528.57,4.36,505.54
4177,1394,456,1,96.53,2.42,94.19
4178,1395,225,2,209.24,18.75,340.02
4179,1395,166,2,352.58,1.32,695.88
4180,1395,398,1,109.42,15.11,92.89
4181,1396,156,2,119.71,3.4,231.29
4182,1397,9,3,327.92,5.5,929.65
4183,1397,45,1,35.26,6.8,32.86
4184,1397,478,2,155.59,2.16,304.45
4185,1398,11,3,62.26,4.34,178.68
4186,1398,221,1,222.61,5.72,209.87
4187,1399,140,1,488.05,1.78,479.37
4188,1400,187,2,293.03,2.18,573.26
4189,1400,391,3,19.41,3.89,55.96
4190,1400,433,2,196.2,18.68,319.09
4191,1401,35,3,340.33,10.3,915.84
4192,1401,338,2,87.09,12.06,153.18
4193,1402,463,1,265.49,8.4,243.2
4194,1402,439,1,94.47,18.73,76.77
4195,1403,211,1,42.6,17.71,35.05
4196,1403,249,1,374.51,1.76,367.91
4197,1403,254,1,225.94,7.19,209.7
4198,1403,498,3,288.15,5.65,815.58
4199,1403,65,1,314.08,8.33,287.9
4200,1404,418,1,245.45,5.01,233.16
4201,1404,205,3,201.81,12.17,531.75
4202,1404,339,2,81.77,15.62,138.0
4203,1405,72,1,386.73,6.03,363.42
4204,1405,477,3,256.1,12.59,671.56
4205,1405,3,2,85.06,0.23,169.72
4206,1405,209,1,445.99,9.27,404.65
4207,1406,229,1,283.05,14.23,242.78
4208,1406,197,2,107.66,4.6,205.41
4209,1407,60,2,334.1,19.03,541.05
4210,1408,105,1,121.03,2.26,118.3
4211,1409,27,2,262.58,8.28,481.7
4212,1409,226,3,239.04,14.41,613.81
4213,1410,231,2,156.81,18.82,254.61
4214,1410,151,1,317.21,0.67,315.09
4215,1410,27,1,262.58,18.11,215.01
4216,1410,190,3,43.74,5.3,124.26
4217,1411,365,1,236.84,2.99,229.76
4218,1411,258,1,31.24,18.73,25.39
4219,1411,267,3,193.12,6.22,543.32
4220,1411,482,3,55.3,2.14,162.36
4221,1412,12,1,88.09,11.42,78.03
4222,1412,117,2,288.29,11.54,510.05
4223,1413,427,3,179.43,13.28,466.81
4224,1413,335,3,421.41,3.11,1224.88
4225,1413,152,1,82.42,13.71,71.12
4226,1414,261,1,270.47,6.46,253.01
4227,1414,367,1,67.25,7.28,62.35
4228,1414,419,2,156.72,9.32,284.21
4229,1414,467,1,410.97,16.55,342.94
4230,1414,268,1,264.67,3.76,254.71
4231,1415,54,3,395.36,18.94,961.44
4232,1415,299,3,266.21,10.19,717.24
4233,1415,347,2,153.56,1.54,302.39
4234,1415,467,3,410.97,15.94,1036.35
4235,1416,403,1,170.7,17.59,140.67
4236,1416,437,2,219.17,16.87,364.4
4237,1416,22,2,214.15,17.53,353.23
4238,1417,94,1,83.89,0.53,83.45
4239,1417,64,1,204.72,16.35,171.24
4240,1417,410,1,257.66,4.89,245.06
4241,1417,181,2,369.79,19.0,599.04
4242,1418,500,2,127.25,1.81,249.9
4243,1419,350,2,140.6,7.3,260.67
4244,1420,421,3,80.63,19.31,195.19
4245,1421,318,3,228.22,10.46,613.01
4246,1422,273,3,253.83,10.79,679.32
4247,1422,180,3,408.03,4.06,1174.45
4248,1422,31,2,139.09,13.05,241.87
4249,1423,202,1,29.16,17.68,24.01
4250,1423,210,1,134.97,6.88,125.68
4251,1424,410,1,257.66,7.35,238.72
4252,1425,284,2,114.38,18.56,186.3
4253,1425,438,1,375.5,19.11,303.75
4254,1425,47,3,254.96,11.21,679.12
4255,1425,166,2,352.58,10.82,628.83
4256,1425,476,2,56.43,4.73,107.52
4257,1426,408,3,139.57,2.93,406.44
4258,1426,311,1,56.08,6.07,52.68
4259,1426,237,1,77.64,10.02,69.86
4260,1426,351,3,281.76,9.29,766.79
4261,1427,189,2,130.17,6.64,243.05
4262,1428,143,3,253.4,18.3,621.05
4263,1428,238,1,98.31,11.1,87.4
4264,1428,126,3,237.32,19.08,576.1
4265,1428,423,2,246.85,18.97,400.06
4266,1428,177,1,324.63,18.93,263.18
4267,1429,455,2,425.49,7.32,788.71
4268,1429,75,1,144.65,19.1,117.03
4269,1429,181,3,369.79,17.95,910.25
4270,1430,51,3,180.9,6.64,506.65
4271,1430,306,2,121.35,10.21,217.92
4272,1430,87,1,208.98,1.58,205.69
4273,1431,420,3,104.63,12.3,275.27
4274,1431,146,3,257.17,11.44,683.24
4275,1431,302,1,33.87,19.32,27.33
4276,1432,92,1,109.59,1.86,107.55
4277,1432,127,1,22.76,5.99,21.4
4278,1433,185,1,139.72,18.9,113.31
4279,1433,299,1,266.21,16.98,221.02
4280,1433,254,2,225.94,17.84,371.28
4281,1434,412,3,166.63,5.94,470.18
4282,1434,452,2,236.29,3.29,457.04
4283,1435,159,1,37.97,14.45,32.48
4284,1435,358,2,203.4,10.97,362.16
4285,1435,250,2,213.77,3.21,413.82
4286,1436,378,2,385.86,19.94,617.84
4287,1436,387,1,170.36,19.09,137.84
4288,1437,263,3,193.6,19.75,466.12
4289,1438,462,3,180.45,10.01,487.17
4290,1439,398,2,109.42,7.01,203.5
4291,1439,189,3,130.17,17.59,321.82
4292,1439,267,1,193.12,16.44,161.37
4293,1440,31,1,139.09,0.84,137.92
4294,1440,245,2,141.94,0.44,282.63
4295,1440,497,3,373.72,15.75,944.62
4296,1441,249,3,374.51,7.88,1034.96
4297,1441,137,1,137.07,6.42,128.27
4298,1441,120,1,417.34,2.59,406.53
4299,1442,467,1,410.97,13.55,355.26
4300,1442,392,2,405.44,9.2,736.32
4301,1442,347,1,153.56,15.95,129.06
4302,1443,62,1,368.43,7.65,340.25
4303,1443,283,3,364.9,19.62,879.96
4304,1443,248,2,483.86,19.35,780.45
4305,1443,450,1,189.91,9.07,172.68
4306,1444,113,3,434.0,16.38,1088.78
4307,1444,462,3,180.45,14.46,463.06
4308,1444,362,2,17.27,6.03,32.46
4309,1444,472,3,156.05,9.68,422.83
4310,1445,109,3,464.8,8.47,1276.35
4311,1446,250,3,213.77,0.81,636.12
4312,1446,170,1,295.91,11.08,263.12
4313,1447,204,2,62.98,16.26,105.48
4314,1447,209,1,445.99,12.25,391.35
4315,1447,29,3,40.82,18.73,99.53
4316,1448,165,2,327.71,19.85,525.3
4317,1448,6,2,36.55,3.41,70.61
4318,1448,149,3,364.06,8.06,1004.2
4319,1448,158,1,253.43,19.51,203.98
4320,1448,349,3,386.73,7.29,1075.65
4321,1449,95,1,162.7,5.66,153.5
4322,1449,124,2,120.2,14.5,205.54
4323,1449,259,2,237.68,4.93,451.93
4324,1449,308,2,232.29,19.16,375.59
4325,1450,212,3,421.69,17.64,1041.93
4326,1450,45,1,35.26,13.7,30.43
4327,1450,187,3,293.03,8.62,803.34
4328,1451,165,3,327.71,14.93,836.31
4329,1452,200,1,216.03,17.67,177.86
4330,1452,320,3,350.79,9.52,952.21
4331,1453,377,1,227.71,10.88,202.94
4332,1454,404,2,46.01,5.57,86.89
4333,1455,191,2,283.86,18.71,461.47
4334,1455,208,2,290.8,16.27,486.96
4335,1455,434,1,85.9,7.88,79.13
4336,1455,473,1,209.11,6.01,196.55
4337,1455,228,1,325.33,17.3,269.06
4338,1456,229,2,283.05,9.92,509.95
4339,1456,203,3,182.93,8.48,502.28
4340,1456,287,3,189.94,12.16,500.52
4341,1456,222,3,218.87,6.11,616.51
4342,1457,405,3,378.27,7.2,1053.15
4343,1458,311,3,56.08,5.26,159.38
4344,1458,404,1,46.01,1.99,45.1
4345,1458,386,2,141.6,19.61,227.68
4346,1459,390,3,300.8,8.12,829.12
4347,1459,64,3,204.72,18.39,501.23
4348,1459,124,2,120.2,9.4,217.8
4349,1460,97,3,432.8,9.12,1180.04
4350,1460,391,1,19.41,17.14,16.08
4351,1460,52,1,546.98,5.3,517.99
4352,1460,29,1,40.82,12.74,35.62
4353,1460,147,1,234.79,17.87,192.84
4354,1461,442,3,248.62,13.9,642.17
4355,1461,250,1,213.77,4.86,203.39
4356,1461,418,1,245.45,8.21,225.29
4357,1461,482,3,55.3,12.27,145.54
4358,1461,378,1,385.86,10.81,344.14
4359,1462,356,3,73.69,4.75,210.56
4360,1462,358,2,203.4,14.0,349.83
4361,1462,344,3,305.39,10.18,822.93
4362,1462,402,1,192.6,7.3,178.54
4363,1463,370,3,189.06,4.27,542.94
4364,1463,178,1,126.67,4.35,121.16
4365,1463,338,2,87.09,3.32,168.4
4366,1463,119,2,291.81,18.14,477.75
4367,1463,72,1,386.73,12.61,337.97
4368,1464,494,1,176.47,5.73,166.36
4369,1464,466,3,78.67,18.34,192.72
4370,1464,202,1,29.16,16.44,24.37
4371,1465,181,2,369.79,7.88,681.29
4372,1465,222,2,218.87,15.92,368.06
4373,1466,330,3,45.09,7.83,124.67
4374,1466,73,1,428.77,12.75,374.1
4375,1466,296,3,277.26,19.97,665.7
4376,1467,140,3,488.05,2.71,1424.47
4377,1467,469,1,387.95,5.51,366.58
4378,1468,320,3,350.79,0.79,1044.07
4379,1469,386,3,141.6,6.69,396.39
4380,1469,8,2,308.34,2.0,604.32
4381,1469,106,3,57.42,9.87,155.25
4382,1470,478,2,155.59,15.12,264.12
4383,1470,440,3,298.71,6.79,835.28
4384,1470,324,2,270.74,4.56,516.79
4385,1470,100,2,18.04,16.56,30.1
4386,1470,404,1,46.01,4.39,43.99
4387,1471,438,2,375.5,6.27,703.93
4388,1471,415,2,360.71,15.04,612.94
4389,1472,494,1,176.47,18.9,143.11
4390,1472,491,1,36.17,1.61,35.59
4391,1473,35,1,340.33,12.32,298.38
4392,1473,477,3,256.1,1.47,757.04
4393,1473,184,3,366.64,11.39,974.6
4394,1473,118,2,204.32,0.23,407.72
4395,1474,310,3,365.27,14.53,936.64
4396,1474,392,3,405.44,16.54,1015.15
4397,1474,179,3,172.92,11.25,460.39
4398,1474,96,2,41.44,16.67,69.07
4399,1474,309,3,155.18,8.21,427.3
4400,1475,381,3,147.09,19.64,354.62
4401,1476,379,3,82.49,11.32,219.45
4402,1476,172,1,248.16,19.92,198.73
4403,1476,443,1,381.42,3.33,368.71
4404,1477,276,3,173.8,2.38,509.01
4405,1477,210,1,134.97,18.14,110.48
4406,1477,261,2,270.47,6.19,507.45
4407,1477,94,2,83.89,4.24,160.66
4408,1478,64,2,204.72,5.9,385.27
4409,1479,183,3,223.07,3.01,649.09
4410,1479,483,1,496.39,2.4,484.45
4411,1480,298,1,31.56,14.44,27.0
4412,1481,99,2,144.6,19.64,232.41
4413,1481,346,1,414.09,11.6,366.06
4414,1482,187,2,293.03,14.09,503.46
4415,1483,152,3,82.42,15.32,209.37
4416,1483,253,2,200.27,10.41,358.85
4417,1483,387,2,170.36,4.39,325.76
4418,1484,196,1,124.97,0.47,124.38
4419,1484,375,2,46.57,13.13,80.91
4420,1484,187,3,293.03,17.34,726.62
4421,1484,458,3,200.78,3.9,578.85
4422,1485,110,1,195.45,18.39,159.51
4423,1485,162,3,430.25,17.05,1070.69
4424,1485,194,2,335.42,11.7,592.37
4425,1485,353,1,339.4,16.29,284.1
4426,1485,96,2,41.44,7.97,76.27
4427,1486,284,3,114.38,7.85,316.2
4428,1486,62,2,368.43,5.87,693.59
4429,1486,451,2,46.98,3.05,91.09
4430,1486,224,1,95.74,12.17,84.09
4431,1487,290,1,286.41,2.72,278.63
4432,1487,492,3,223.89,18.04,550.52
4433,1487,61,3,386.84,1.67,1141.11
4434,1488,148,3,409.62,4.48,1173.81
4435,1488,115,2,282.09,2.95,547.51
4436,1488,94,3,83.89,15.77,211.99
4437,1488,198,2,351.83,13.44,609.07
4438,1489,303,3,223.01,7.87,616.41
4439,1489,204,1,62.98,0.61,62.6
4440,1489,336,1,254.97,13.53,220.46
4441,1490,185,1,139.72,5.59,131.91
4442,1491,324,3,270.74,4.76,773.52
4443,1492,139,1,147.83,16.86,122.9
4444,1492,290,1,286.41,18.37,233.78
4445,1492,53,3,122.33,13.61,317.06
4446,1493,428,3,117.84,18.07,289.65
4447,1494,355,1,90.98,7.15,84.48
4448,1494,26,3,42.2,1.66,124.49
4449,1494,415,1,360.71,11.13,320.57
4450,1494,420,1,104.63,12.14,91.92
4451,1494,27,2,262.58,13.25,455.59
4452,1495,368,1,279.94,3.89,269.05
4453,1496,133,2,171.01,9.34,310.07
4454,1496,236,1,148.9,3.71,143.37
4455,1496,408,1,139.57,11.26,123.85
4456,1496,339,2,81.77,11.22,145.19
4457,1497,403,1,170.7,16.97,141.74
4458,1497,305,3,244.08,14.38,626.96
4459,1497,424,3,47.16,1.97,138.69
4460,1497,258,1,31.24,3.88,30.03
4461,1497,389,3,312.81,8.6,857.72
4462,1498,110,2,195.45,13.66,337.52
4463,1498,36,3,73.97,15.61,187.28
4464,1498,178,3,126.67,3.98,364.89
4465,1498,49,3,404.87,11.78,1071.48
4466,1499,246,3,84.15,8.11,231.97
4467,1499,80,1,340.54,10.71,304.07
4468,1499,242,3,471.0,18.07,1157.68
4469,1499,390,1,300.8,0.39,299.62
4470,1499,483,2,496.39,5.99,933.34
4471,1500,472,2,156.05,8.25,286.36
4472,1500,103,3,157.7,18.58,385.18
4473,1500,109,2,464.8,1.77,913.14
4474,1500,359,1,305.54,10.98,271.99
