order_id,customer_id,order_date,order_status,shipping_method,payment_method,subtotal,tax_amount,shipping_cost,discount_amount,total_amount,shipping_address,order_priority
1358,256,2025-04-05,Completed,Overnight,Digital Wallet,287.63,23.01,5.1,22.82,292.92,"Address 1358, City, Country",Low
1359,1771,2025-05-10,Completed,Standard,Credit Card,300.76,24.06,12.33,2.91,334.25,"Address 1359, City, Country",High
1360,885,2024-11-20,Completed,Overnight,PayPal,572.0,45.76,8.65,96.18,530.23,"Address 1360, City, Country",Low
1361,586,2025-03-20,Completed,Standard,Credit Card,113.53,9.08,14.61,2.71,134.5,"Address 1361, City, Country",Low
1362,567,2024-08-26,Completed,Express,Credit Card,976.85,78.15,17.16,152.6,919.55,"Address 1362, City, Country",Medium
1363,1088,2025-05-23,Completed,Standard,PayPal,858.9,68.71,15.15,82.6,860.15,"Address 1363, City, Country",High
1364,1106,2024-09-13,Cancelled,Overnight,Credit Card,810.66,64.85,19.31,128.23,766.58,"Address 1364, City, Country",High
1365,1981,2025-05-19,Completed,Standard,Credit Card,689.32,55.15,6.08,21.4,729.15,"Address 1365, City, Country",Low
1366,651,2024-12-25,Processing,Economy,Digital Wallet,347.24,27.78,18.63,21.13,372.52,"Address 1366, City, Country",Medium
1367,276,2024-09-15,Completed,Overnight,Credit Card,543.21,43.46,13.55,106.53,493.69,"Address 1367, City, Country",Medium
1368,622,2025-03-05,Processing,Express,Credit Card,500.44,40.04,11.84,10.71,541.61,"Address 1368, City, Country",Low
1369,1624,2025-05-16,Completed,Express,Bank Transfer,263.75,21.1,12.05,38.43,258.47,"Address 1369, City, Country",Medium
1370,1354,2024-12-21,Completed,Standard,PayPal,94.98,7.6,7.08,2.7,106.96,"Address 1370, City, Country",Medium
1371,1843,2025-03-06,Completed,Economy,Digital Wallet,516.62,41.33,18.58,15.07,561.46,"Address 1371, City, Country",Low
1372,1456,2025-06-26,Processing,Standard,Credit Card,266.87,21.35,7.4,13.2,282.42,"Address 1372, City, Country",Urgent
1373,192,2025-06-25,Completed,Standard,Credit Card,374.61,29.97,6.88,16.51,394.95,"Address 1373, City, Country",Medium
1374,1399,2025-06-08,Completed,Standard,Bank Transfer,181.88,14.55,6.58,21.42,181.59,"Address 1374, City, Country",Low
1375,1087,2025-03-18,Completed,Economy,Digital Wallet,354.47,28.36,14.17,51.13,345.85,"Address 1375, City, Country",Medium
1376,86,2024-09-18,Cancelled,Express,Bank Transfer,528.78,42.3,24.34,69.97,525.46,"Address 1376, City, Country",Medium
1377,743,2024-09-25,Completed,Economy,Digital Wallet,854.92,68.39,23.24,24.31,922.25,"Address 1377, City, Country",Medium
1378,275,2025-04-26,Completed,Express,Credit Card,289.34,23.15,5.45,7.86,310.08,"Address 1378, City, Country",Low
1379,633,2025-05-05,Completed,Express,Credit Card,499.67,39.97,14.24,88.35,465.53,"Address 1379, City, Country",Medium
1380,1673,2024-09-04,Completed,Express,Digital Wallet,879.52,70.36,15.22,10.25,954.86,"Address 1380, City, Country",Low
1381,1992,2025-02-11,Completed,Standard,Bank Transfer,758.78,60.7,16.83,82.04,754.28,"Address 1381, City, Country",Urgent
1382,1260,2024-08-04,Completed,Overnight,Credit Card,906.56,72.53,16.61,22.36,973.34,"Address 1382, City, Country",Medium
1383,269,2024-10-30,Completed,Economy,Bank Transfer,156.17,12.49,20.8,2.48,186.98,"Address 1383, City, Country",Medium
1384,1431,2024-08-24,Completed,Overnight,PayPal,52.83,4.23,10.06,2.94,64.18,"Address 1384, City, Country",Low
1385,579,2024-10-18,Shipped,Economy,PayPal,804.68,64.37,14.09,140.94,742.21,"Address 1385, City, Country",Medium
1386,181,2024-11-19,Completed,Economy,Credit Card,102.8,8.22,19.34,2.05,128.31,"Address 1386, City, Country",High
1387,1916,2025-04-20,Shipped,Standard,Bank Transfer,579.42,46.35,6.34,1.66,630.45,"Address 1387, City, Country",Medium
1388,143,2025-03-20,Shipped,Economy,Bank Transfer,705.12,56.41,7.59,26.89,742.23,"Address 1388, City, Country",Medium
1389,969,2025-03-18,Completed,Express,Digital Wallet,579.87,46.39,21.18,14.87,632.56,"Address 1389, City, Country",Medium
1390,1930,2024-12-25,Completed,Standard,Bank Transfer,154.23,12.34,15.32,12.18,169.71,"Address 1390, City, Country",Medium
1391,688,2025-04-03,Completed,Economy,Credit Card,791.13,63.29,20.73,25.3,849.84,"Address 1391, City, Country",Low
1392,746,2025-01-02,Completed,Overnight,PayPal,971.82,77.75,17.83,30.05,1037.35,"Address 1392, City, Country",Low
1393,112,2024-12-24,Returned,Standard,Bank Transfer,60.8,4.86,5.03,10.05,60.65,"Address 1393, City, Country",Low
1394,278,2024-11-21,Completed,Standard,Bank Transfer,224.09,17.93,21.96,25.9,238.08,"Address 1394, City, Country",Low
1395,1663,2024-08-28,Completed,Overnight,Credit Card,128.38,10.27,21.84,3.12,157.37,"Address 1395, City, Country",Medium
1396,446,2024-11-05,Shipped,Economy,Bank Transfer,989.63,79.17,5.41,77.83,996.38,"Address 1396, City, Country",Medium
1397,250,2024-10-31,Completed,Express,Credit Card,920.79,73.66,23.41,14.32,1003.54,"Address 1397, City, Country",Medium
1398,1226,2025-02-16,Completed,Express,PayPal,950.98,76.08,24.37,177.86,873.57,"Address 1398, City, Country",Medium
1399,1454,2024-09-08,Completed,Express,Credit Card,442.59,35.41,14.83,14.82,478.01,"Address 1399, City, Country",Medium
1400,1140,2025-01-28,Completed,Economy,Bank Transfer,903.8,72.3,5.04,133.53,847.61,"Address 1400, City, Country",Medium
1401,754,2025-03-20,Completed,Overnight,Bank Transfer,974.11,77.93,19.88,13.13,1058.79,"Address 1401, City, Country",Low
1402,359,2025-02-19,Completed,Standard,Digital Wallet,960.63,76.85,14.8,107.89,944.38,"Address 1402, City, Country",Medium
1403,137,2025-02-16,Completed,Standard,Credit Card,814.64,65.17,22.85,8.39,894.27,"Address 1403, City, Country",Low
1404,589,2025-01-17,Completed,Overnight,Digital Wallet,674.75,53.98,24.93,117.23,636.44,"Address 1404, City, Country",Medium
1405,1434,2024-07-09,Returned,Express,Credit Card,359.53,28.76,6.29,46.83,347.75,"Address 1405, City, Country",Urgent
1406,1563,2025-04-07,Processing,Express,Digital Wallet,414.81,33.18,7.06,67.71,387.34,"Address 1406, City, Country",Low
1407,1901,2024-09-10,Processing,Express,Bank Transfer,950.5,76.04,5.08,185.7,845.92,"Address 1407, City, Country",Medium
1408,1837,2025-05-25,Completed,Economy,Bank Transfer,415.78,33.26,18.84,11.21,456.67,"Address 1408, City, Country",Low
1409,33,2025-05-17,Completed,Overnight,Digital Wallet,175.87,14.07,15.66,23.91,181.7,"Address 1409, City, Country",High
1410,99,2025-06-16,Completed,Express,PayPal,657.07,52.57,22.55,68.94,663.24,"Address 1410, City, Country",Low
1411,1038,2025-02-04,Completed,Express,PayPal,538.34,43.07,15.69,93.26,503.83,"Address 1411, City, Country",Urgent
1412,246,2025-06-21,Completed,Standard,Digital Wallet,913.68,73.09,19.17,165.19,840.76,"Address 1412, City, Country",Medium
1413,1616,2025-04-27,Completed,Overnight,PayPal,125.75,10.06,17.45,1.3,151.96,"Address 1413, City, Country",Urgent
1414,14,2024-11-17,Processing,Economy,PayPal,502.93,40.23,20.68,93.56,470.28,"Address 1414, City, Country",Low
1415,1796,2024-10-23,Completed,Express,Bank Transfer,772.96,61.84,13.65,112.46,735.98,"Address 1415, City, Country",High
1416,1004,2025-06-09,Completed,Economy,Digital Wallet,523.97,41.92,9.23,18.14,556.97,"Address 1416, City, Country",Low
1417,180,2025-06-16,Completed,Overnight,Credit Card,727.0,58.16,12.58,93.34,704.39,"Address 1417, City, Country",Medium
1418,79,2024-11-18,Completed,Standard,Bank Transfer,502.24,40.18,16.76,42.78,516.4,"Address 1418, City, Country",Low
1419,1982,2025-02-11,Completed,Overnight,Bank Transfer,330.29,26.42,23.66,4.68,375.69,"Address 1419, City, Country",Medium
1420,1218,2025-04-06,Completed,Overnight,Digital Wallet,805.14,64.41,8.89,158.14,720.31,"Address 1420, City, Country",Low
1421,1911,2024-10-26,Returned,Standard,PayPal,462.26,36.98,16.47,89.45,426.26,"Address 1421, City, Country",High
1422,1406,2024-11-28,Completed,Overnight,Credit Card,403.22,32.26,8.3,16.87,426.91,"Address 1422, City, Country",Low
1423,488,2025-06-04,Completed,Express,Bank Transfer,404.52,32.36,24.75,69.06,392.58,"Address 1423, City, Country",Low
1424,1706,2025-01-04,Completed,Economy,Bank Transfer,420.76,33.66,18.6,24.9,448.12,"Address 1424, City, Country",Urgent
1425,1758,2025-03-04,Completed,Standard,Digital Wallet,672.36,53.79,21.89,34.07,713.98,"Address 1425, City, Country",Low
1426,1707,2024-08-10,Completed,Economy,PayPal,141.16,11.29,24.87,21.25,156.08,"Address 1426, City, Country",Low
1427,1044,2024-12-09,Completed,Economy,Digital Wallet,651.22,52.1,25.0,66.78,661.53,"Address 1427, City, Country",Low
1428,723,2024-10-18,Completed,Standard,Digital Wallet,111.64,8.93,15.11,13.43,122.24,"Address 1428, City, Country",Low
1429,930,2025-03-21,Completed,Standard,Digital Wallet,225.87,18.07,22.2,42.68,223.46,"Address 1429, City, Country",Medium
1430,799,2024-08-23,Completed,Overnight,Digital Wallet,955.18,76.41,17.5,137.01,912.09,"Address 1430, City, Country",Medium
1431,798,2025-05-14,Completed,Overnight,Credit Card,355.25,28.42,14.49,52.28,345.88,"Address 1431, City, Country",Low
1432,1137,2025-04-01,Completed,Overnight,Digital Wallet,820.22,65.62,21.49,124.55,782.78,"Address 1432, City, Country",Low
1433,131,2024-10-09,Completed,Standard,Bank Transfer,608.32,48.67,17.71,50.06,624.63,"Address 1433, City, Country",High
1434,1284,2024-10-10,Shipped,Standard,Bank Transfer,617.04,49.36,5.4,13.09,658.72,"Address 1434, City, Country",High
1435,761,2024-07-21,Completed,Economy,Credit Card,184.61,14.77,14.06,0.81,212.63,"Address 1435, City, Country",Medium
1436,1847,2024-12-31,Shipped,Express,Bank Transfer,163.06,13.04,14.46,9.33,181.23,"Address 1436, City, Country",Medium
1437,1622,2025-04-28,Completed,Standard,Credit Card,538.34,43.07,21.6,24.92,578.09,"Address 1437, City, Country",Medium
1438,1961,2025-05-29,Processing,Express,Credit Card,896.42,71.71,13.71,164.89,816.96,"Address 1438, City, Country",Medium
1439,173,2024-11-25,Completed,Express,PayPal,270.1,21.61,5.29,35.3,261.7,"Address 1439, City, Country",Medium
1440,1892,2025-04-29,Completed,Economy,Digital Wallet,271.26,21.7,15.31,39.54,268.73,"Address 1440, City, Country",Medium
1441,398,2025-05-19,Completed,Standard,Bank Transfer,979.01,78.32,24.87,117.05,965.14,"Address 1441, City, Country",Low
1442,477,2024-08-22,Completed,Economy,Credit Card,425.76,34.06,12.89,62.49,410.23,"Address 1442, City, Country",Medium
1443,873,2025-01-24,Processing,Express,Credit Card,710.37,56.83,14.83,110.38,671.66,"Address 1443, City, Country",Low
1444,1281,2025-02-06,Processing,Standard,Credit Card,919.81,73.59,14.43,26.33,981.5,"Address 1444, City, Country",Urgent
1445,177,2024-12-31,Completed,Overnight,Credit Card,975.77,78.06,6.71,42.65,1017.9,"Address 1445, City, Country",Medium
1446,1021,2025-06-23,Completed,Overnight,PayPal,936.5,74.92,24.83,80.25,956.01,"Address 1446, City, Country",Low
1447,942,2025-05-13,Shipped,Standard,Bank Transfer,662.23,52.98,8.61,34.09,689.73,"Address 1447, City, Country",Medium
1448,1889,2024-11-26,Completed,Overnight,Digital Wallet,458.23,36.66,8.93,75.34,428.47,"Address 1448, City, Country",Medium
1449,1215,2025-05-19,Processing,Standard,Digital Wallet,572.26,45.78,12.52,14.61,615.95,"Address 1449, City, Country",Urgent
1450,1750,2025-05-17,Shipped,Economy,Bank Transfer,439.83,35.19,14.57,57.79,431.79,"Address 1450, City, Country",High
1451,1499,2025-06-29,Completed,Overnight,Bank Transfer,554.32,44.35,24.23,104.01,518.88,"Address 1451, City, Country",Low
1452,1026,2025-03-09,Completed,Economy,Bank Transfer,113.81,9.1,7.83,7.03,123.7,"Address 1452, City, Country",Low
1453,814,2025-06-22,Completed,Express,Bank Transfer,918.55,73.48,5.59,147.27,850.35,"Address 1453, City, Country",High
1454,404,2024-10-07,Completed,Express,PayPal,417.7,33.42,22.51,28.42,445.22,"Address 1454, City, Country",Medium
1455,1976,2025-06-03,Completed,Overnight,Credit Card,708.93,56.71,16.13,59.23,722.54,"Address 1455, City, Country",Low
1456,1689,2024-10-05,Shipped,Standard,Credit Card,833.2,66.66,12.25,127.15,784.95,"Address 1456, City, Country",Medium
1457,1948,2024-12-25,Completed,Overnight,Credit Card,199.65,15.97,15.66,6.58,224.71,"Address 1457, City, Country",Medium
1458,1385,2025-05-15,Processing,Overnight,Bank Transfer,514.86,41.19,24.18,98.8,481.44,"Address 1458, City, Country",Urgent
1459,1703,2024-12-16,Processing,Standard,Credit Card,340.5,27.24,16.9,22.65,361.98,"Address 1459, City, Country",Low
1460,1968,2025-02-12,Completed,Overnight,Digital Wallet,260.38,20.83,12.81,26.87,267.14,"Address 1460, City, Country",Low
1461,407,2024-10-02,Completed,Overnight,Credit Card,773.93,61.91,11.03,10.48,836.4,"Address 1461, City, Country",Low
1462,1322,2024-10-22,Shipped,Express,Bank Transfer,889.55,71.16,20.34,6.08,974.97,"Address 1462, City, Country",Medium
1463,689,2025-04-27,Shipped,Overnight,Bank Transfer,353.09,28.25,12.48,22.21,371.61,"Address 1463, City, Country",Medium
1464,1464,2024-09-13,Shipped,Standard,Bank Transfer,607.54,48.6,11.19,83.28,584.05,"Address 1464, City, Country",High
1465,1114,2024-10-23,Completed,Economy,Bank Transfer,973.21,77.86,8.24,12.2,1047.1,"Address 1465, City, Country",Low
1466,135,2025-03-18,Completed,Overnight,Digital Wallet,840.07,67.21,11.59,99.56,819.31,"Address 1466, City, Country",Urgent
1467,1629,2025-01-07,Completed,Standard,Bank Transfer,546.46,43.72,18.46,8.24,600.4,"Address 1467, City, Country",Medium
1468,1265,2025-07-01,Processing,Economy,Bank Transfer,738.47,59.08,17.88,26.3,789.13,"Address 1468, City, Country",Low
1469,876,2024-10-17,Completed,Economy,Bank Transfer,844.7,67.58,12.45,76.94,847.78,"Address 1469, City, Country",Low
1470,108,2024-07-13,Processing,Express,PayPal,738.35,59.07,16.37,50.33,763.46,"Address 1470, City, Country",Medium
1471,533,2024-08-05,Completed,Standard,Bank Transfer,87.51,7.0,10.5,0.34,104.67,"Address 1471, City, Country",Medium
1472,1254,2025-03-22,Shipped,Standard,PayPal,168.78,13.5,17.0,12.69,186.59,"Address 1472, City, Country",Medium
1473,1094,2024-12-22,Shipped,Economy,Credit Card,989.73,79.18,23.0,56.72,1035.18,"Address 1473, City, Country",High
1474,740,2025-04-18,Completed,Overnight,Digital Wallet,706.54,56.52,23.63,16.66,770.02,"Address 1474, City, Country",Low
1475,205,2024-11-30,Returned,Overnight,Bank Transfer,543.03,43.44,16.5,80.94,522.04,"Address 1475, City, Country",Low
1476,1555,2024-07-23,Completed,Express,Credit Card,243.51,19.48,8.84,1.57,270.27,"Address 1476, City, Country",Medium
1477,1005,2024-10-31,Shipped,Express,PayPal,746.27,59.7,5.42,59.07,752.32,"Address 1477, City, Country",Low
1478,1583,2024-12-22,Completed,Overnight,Credit Card,281.19,22.49,7.0,45.96,264.72,"Address 1478, City, Country",Low
1479,309,2024-08-11,Completed,Overnight,PayPal,124.13,9.93,16.52,17.4,133.17,"Address 1479, City, Country",Low
1480,1735,2025-01-13,Completed,Standard,Bank Transfer,807.9,64.63,24.48,56.24,840.78,"Address 1480, City, Country",Medium
1481,748,2024-07-18,Processing,Overnight,Bank Transfer,198.23,15.86,5.15,13.64,205.61,"Address 1481, City, Country",Medium
1482,1039,2025-05-11,Completed,Standard,PayPal,526.97,42.16,17.21,19.61,566.72,"Address 1482, City, Country",Medium
1483,1126,2024-11-17,Shipped,Economy,PayPal,725.47,58.04,13.53,64.8,732.24,"Address 1483, City, Country",Medium
1484,921,2025-01-01,Shipped,Standard,Bank Transfer,846.97,67.76,15.45,93.6,836.58,"Address 1484, City, Country",High
1485,460,2024-12-18,Cancelled,Economy,Bank Transfer,471.33,37.71,11.87,20.13,500.78,"Address 1485, City, Country",Medium
1486,1209,2025-03-16,Completed,Standard,Bank Transfer,672.31,53.78,8.88,47.9,687.08,"Address 1486, City, Country",Low
1487,486,2024-08-06,Returned,Overnight,Credit Card,247.01,19.76,13.18,9.66,270.29,"Address 1487, City, Country",High
1488,1405,2025-03-24,Completed,Express,Digital Wallet,408.97,32.72,9.63,52.0,399.32,"Address 1488, City, Country",Low
1489,968,2024-09-06,Completed,Standard,Credit Card,591.84,47.35,23.14,101.69,560.63,"Address 1489, City, Country",Medium
1490,426,2024-12-13,Completed,Overnight,Digital Wallet,608.64,48.69,20.7,1.43,676.6,"Address 1490, City, Country",Low
1491,1962,2025-06-01,Completed,Economy,Credit Card,267.04,21.36,9.07,22.42,275.05,"Address 1491, City, Country",Medium
1492,438,2025-04-03,Completed,Economy,Credit Card,465.13,37.21,9.16,62.41,449.1,"Address 1492, City, Country",Low
1493,1793,2025-04-27,Returned,Overnight,Digital Wallet,74.23,5.94,10.16,2.41,87.91,"Address 1493, City, Country",Low
1494,1083,2024-09-25,Completed,Overnight,PayPal,455.46,36.44,12.13,90.91,413.12,"Address 1494, City, Country",Low
1495,1366,2024-12-13,Completed,Standard,Bank Transfer,536.61,42.93,13.78,29.06,564.26,"Address 1495, City, Country",Medium
1496,1019,2024-07-29,Completed,Economy,Bank Transfer,196.06,15.68,23.95,21.29,214.41,"Address 1496, City, Country",Low
1497,178,2025-02-01,Completed,Overnight,PayPal,80.32,6.43,16.88,14.03,89.59,"Address 1497, City, Country",Medium
1498,1971,2024-10-01,Completed,Economy,Credit Card,945.61,75.65,15.06,182.96,853.35,"Address 1498, City, Country",Low
1499,1143,2024-12-21,Processing,Express,PayPal,124.77,9.98,8.51,6.46,136.8,"Address 1499, City, Country",High
1500,1198,2024-12-13,Shipped,Economy,Credit Card,984.92,78.79,22.58,116.4,969.88,"Address 1500, City, Country",Medium
